datetime_CW,CW1,CW2,CW3,CW4,CW5,CW6,datetime_NFEC,NFEC_1,NFEC_2,NFEC_3,NFEC_4,NFEC_5,NFEC_6,NFEC_7
7/18/2017 3:00,0.851,0.881,1.076,0.806,1.152,1.095,7/18/2017 3:00,0.622,0.161,0.637,1.037,0.682,1.027,0.942
7/18/2017 4:00,0.852,0.881,1.076,0.806,1.152,1.095,7/18/2017 4:00,0.622,0.161,0.635,1.036,0.684,1.032,0.941
7/18/2017 5:00,0.852,0.882,1.076,0.806,1.152,1.096,7/18/2017 5:00,0.622,0.161,0.635,1.037,0.681,1.035,0.939
7/18/2017 6:00,0.853,0.882,1.076,0.806,1.152,1.096,7/18/2017 6:00,0.622,0.161,0.634,1.036,0.682,1.039,0.94
7/18/2017 7:00,0.852,0.88,1.077,0.805,1.152,1.096,7/18/2017 7:00,0.622,0.162,0.635,1.038,0.685,1.045,0.944
7/18/2017 8:00,0.851,0.877,1.076,0.805,1.151,1.097,7/18/2017 8:00,0.621,0.162,0.634,1.038,0.682,1.048,0.942
7/18/2017 9:00,0.85,0.871,1.076,0.805,1.149,1.097,7/18/2017 9:00,0.621,0.162,0.635,1.039,0.685,1.057,0.944
7/18/2017 10:00,0.848,0.866,1.075,0.804,1.145,1.097,7/18/2017 10:00,0.621,0.163,0.636,1.041,0.685,1.057,0.943
7/18/2017 11:00,0.846,0.859,1.075,0.804,1.143,1.097,7/18/2017 11:00,0.62,0.161,0.64,1.045,0.691,1.063,0.946
7/18/2017 12:00,0.843,0.855,1.074,0.804,1.141,1.097,7/18/2017 12:00,0.62,0.161,0.641,1.046,0.688,1.057,0.945
7/18/2017 13:00,0.842,0.853,1.074,0.804,1.14,1.097,7/18/2017 13:00,0.62,0.161,0.642,1.047,0.69,1.053,0.944
7/18/2017 14:00,0.84,0.851,1.073,0.804,1.139,1.096,7/18/2017 14:00,0.619,0.16,0.643,1.052,0.692,1.049,0.949
7/18/2017 15:00,0.839,0.852,1.072,0.804,1.139,1.094,7/18/2017 15:00,0.619,0.159,0.647,1.052,0.69,1.041,0.948
7/18/2017 16:00,0.838,0.849,1.072,0.804,1.138,1.091,7/18/2017 16:00,0.618,0.158,0.646,1.054,0.688,1.02,0.947
7/18/2017 17:00,0.837,0.85,1.071,0.803,1.138,1.088,7/18/2017 17:00,0.618,0.158,0.646,1.054,0.685,1.009,0.945
7/18/2017 18:00,0.838,0.855,1.071,0.803,1.139,1.086,7/18/2017 18:00,0.617,0.157,0.646,1.055,0.684,0.999,0.944
7/18/2017 19:00,0.839,0.858,1.071,0.803,1.141,1.084,7/18/2017 19:00,0.617,0.157,0.648,1.055,0.681,0.993,0.943
7/18/2017 20:00,0.841,0.864,1.071,0.803,1.143,1.084,7/18/2017 20:00,0.617,0.156,0.646,1.053,0.676,0.988,0.943
7/18/2017 21:00,0.842,0.868,1.072,0.803,1.144,1.084,7/18/2017 21:00,0.617,0.156,0.645,1.049,0.67,0.979,0.937
7/18/2017 22:00,0.844,0.871,1.072,0.803,1.146,1.085,7/18/2017 22:00,0.616,0.155,0.646,1.044,0.671,0.98,0.94
7/18/2017 23:00,0.845,0.873,1.073,0.803,1.148,1.085,7/18/2017 23:00,0.616,0.156,0.646,1.052,0.671,0.98,0.936
7/19/2017 0:00,0.847,0.874,1.073,0.803,1.149,1.086,7/19/2017 0:00,0.616,0.156,0.638,1.046,0.668,0.983,0.94
7/19/2017 1:00,0.848,0.875,1.074,0.803,1.149,1.086,7/19/2017 1:00,0.616,0.156,0.634,1.045,0.664,0.985,0.934
7/19/2017 2:00,0.848,0.876,1.074,0.803,1.15,1.087,7/19/2017 2:00,0.616,0.156,0.633,1.046,0.672,1.002,0.939
7/19/2017 3:00,0.849,0.876,1.075,0.803,1.15,1.087,7/19/2017 3:00,0.615,0.156,0.637,1.045,0.674,1.009,0.931
7/19/2017 4:00,0.849,0.877,1.075,0.803,1.15,1.087,7/19/2017 4:00,0.614,0.156,0.641,1.049,0.677,1.022,0.947
7/19/2017 5:00,0.85,0.877,1.075,0.803,1.15,1.087,7/19/2017 5:00,0.614,0.156,0.633,1.044,0.664,1.015,0.933
7/19/2017 6:00,0.85,0.877,1.076,0.803,1.15,1.087,7/19/2017 6:00,0.613,0.155,0.633,1.041,0.666,1.026,0.935
7/19/2017 7:00,0.849,0.875,1.076,0.802,1.15,1.088,7/19/2017 7:00,0.613,0.155,0.633,1.044,0.667,1.033,0.937
7/19/2017 8:00,0.849,0.871,1.076,0.802,1.149,1.088,7/19/2017 8:00,0.613,0.155,0.632,1.045,0.667,1.036,0.936
7/19/2017 9:00,0.848,0.863,1.075,0.802,1.148,1.088,7/19/2017 9:00,0.613,0.155,0.633,1.047,0.672,1.044,0.939
7/19/2017 10:00,0.846,0.857,1.075,0.802,1.144,1.088,7/19/2017 10:00,0.613,0.154,0.635,1.049,0.671,1.046,0.94
7/19/2017 11:00,0.844,0.852,1.074,0.802,1.138,1.088,7/19/2017 11:00,0.612,0.153,0.635,1.05,0.672,1.047,0.944
7/19/2017 12:00,0.842,0.849,1.073,0.802,1.136,1.087,7/19/2017 12:00,0.612,0.153,0.635,1.052,0.675,1.047,0.944
7/19/2017 13:00,0.84,0.848,1.073,0.801,1.135,1.087,7/19/2017 13:00,0.611,0.152,0.636,1.053,0.676,1.042,0.945
7/19/2017 14:00,0.839,0.847,1.072,0.801,1.133,1.084,7/19/2017 14:00,0.611,0.152,0.638,1.054,0.675,1.029,0.944
7/19/2017 15:00,0.837,0.845,1.071,0.801,1.133,1.08,7/19/2017 15:00,0.61,0.151,0.639,1.056,0.675,1.014,0.944
7/19/2017 16:00,0.836,0.845,1.07,0.801,1.134,1.078,7/19/2017 16:00,0.61,0.151,0.639,1.056,0.672,0.999,0.947
7/19/2017 17:00,0.835,0.845,1.07,0.801,1.134,1.076,7/19/2017 17:00,0.609,0.151,0.639,1.056,0.671,0.992,0.946
7/19/2017 18:00,0.836,0.849,1.069,0.801,1.136,1.074,7/19/2017 18:00,0.608,0.15,0.641,1.057,0.668,0.986,0.945
7/19/2017 19:00,0.837,0.852,1.069,0.801,1.136,1.073,7/19/2017 19:00,0.608,0.15,0.641,1.056,0.664,0.979,0.942
7/19/2017 20:00,0.839,0.859,1.07,0.801,1.137,1.073,7/19/2017 20:00,0.608,0.15,0.638,1.052,0.656,0.971,0.935
7/19/2017 21:00,0.841,0.865,1.07,0.801,1.139,1.072,7/19/2017 21:00,0.608,0.15,0.636,1.05,0.653,0.965,0.934
7/19/2017 22:00,0.843,0.868,1.071,0.801,1.142,1.073,7/19/2017 22:00,0.607,0.149,0.631,1.047,0.652,0.963,0.933
7/19/2017 23:00,0.844,0.871,1.071,0.801,1.143,1.073,7/19/2017 23:00,0.607,0.149,0.628,1.045,0.657,0.969,0.935
7/20/2017 0:00,0.845,0.872,1.071,0.801,1.144,1.073,7/20/2017 0:00,0.607,0.149,0.627,1.045,0.657,0.969,0.935
7/20/2017 1:00,0.846,0.873,1.072,0.801,1.144,1.074,7/20/2017 1:00,0.607,0.149,0.625,1.043,0.655,0.973,0.934
7/20/2017 2:00,0.847,0.874,1.072,0.801,1.145,1.074,7/20/2017 2:00,0.607,0.148,0.626,1.043,0.659,0.976,0.934
7/20/2017 3:00,0.848,0.875,1.073,0.801,1.145,1.075,7/20/2017 3:00,0.607,0.149,0.623,1.042,0.655,0.976,0.934
7/20/2017 4:00,0.849,0.876,1.073,0.801,1.145,1.075,7/20/2017 4:00,0.606,0.148,0.623,1.042,0.652,0.982,0.934
7/20/2017 5:00,0.849,0.876,1.073,0.801,1.145,1.075,7/20/2017 5:00,0.606,0.148,0.624,1.041,0.654,0.99,0.933
7/20/2017 6:00,0.849,0.876,1.074,0.801,1.145,1.076,7/20/2017 6:00,0.606,0.148,0.621,1.04,0.648,0.993,0.933
7/20/2017 7:00,0.849,0.874,1.074,0.801,1.145,1.077,7/20/2017 7:00,0.606,0.148,0.624,1.043,0.656,1.004,0.934
7/20/2017 8:00,0.849,0.869,1.073,0.8,1.144,1.077,7/20/2017 8:00,0.606,0.148,0.62,1.042,0.649,1.006,0.933
7/20/2017 9:00,0.848,0.862,1.073,0.801,1.142,1.078,7/20/2017 9:00,0.606,0.148,0.623,1.043,0.655,1.015,0.934
7/20/2017 10:00,0.846,0.854,1.073,0.8,1.136,1.078,7/20/2017 10:00,0.606,0.147,0.625,1.047,0.657,1.02,0.936
7/20/2017 11:00,0.844,0.851,1.072,0.8,1.132,1.078,7/20/2017 11:00,0.605,0.147,0.627,1.049,0.656,1.016,0.935
7/20/2017 12:00,0.842,0.844,1.072,0.8,1.129,1.078,7/20/2017 12:00,0.605,0.146,0.628,1.051,0.657,1.014,0.938
7/20/2017 13:00,0.84,0.844,1.071,0.8,1.129,1.077,7/20/2017 13:00,0.605,0.146,0.627,1.049,0.65,1.001,0.932
7/20/2017 14:00,0.838,0.844,1.07,0.8,1.128,1.074,7/20/2017 14:00,0.604,0.145,0.627,1.051,0.653,0.992,0.933
7/20/2017 15:00,0.836,0.844,1.069,0.8,1.126,1.071,7/20/2017 15:00,0.604,0.144,0.63,1.051,0.653,0.983,0.935
7/20/2017 16:00,0.835,0.844,1.068,0.8,1.126,1.068,7/20/2017 16:00,0.604,0.144,0.63,1.052,0.653,0.977,0.937
7/20/2017 17:00,0.834,0.847,1.068,0.8,1.127,1.067,7/20/2017 17:00,0.603,0.144,0.629,1.051,0.65,0.971,0.934
7/20/2017 18:00,0.835,0.85,1.068,0.8,1.128,1.066,7/20/2017 18:00,0.603,0.144,0.63,1.051,0.646,0.964,0.933
7/20/2017 19:00,0.837,0.854,1.068,0.8,1.129,1.065,7/20/2017 19:00,0.603,0.143,0.628,1.049,0.639,0.954,0.93
7/20/2017 20:00,0.839,0.86,1.068,0.8,1.131,1.065,7/20/2017 20:00,0.602,0.143,0.629,1.051,0.637,0.952,0.93
7/20/2017 21:00,0.841,0.866,1.069,0.8,1.133,1.066,7/20/2017 21:00,0.602,0.143,0.62,1.043,0.631,0.946,0.929
7/20/2017 22:00,0.842,0.869,1.069,0.8,1.134,1.066,7/20/2017 22:00,0.602,0.142,0.617,1.041,0.637,0.952,0.927
7/20/2017 23:00,0.844,0.871,1.07,0.8,1.136,1.066,7/20/2017 23:00,0.602,0.143,0.618,1.041,0.638,0.953,0.929
7/21/2017 0:00,0.844,0.873,1.07,0.8,1.137,1.067,7/21/2017 0:00,0.602,0.143,0.615,1.038,0.633,0.948,0.927
7/21/2017 1:00,0.845,0.874,1.071,0.8,1.137,1.068,7/21/2017 1:00,0.602,0.142,0.616,1.039,0.634,0.949,0.929
7/21/2017 2:00,0.846,0.875,1.072,0.8,1.138,1.068,7/21/2017 2:00,0.602,0.142,0.615,1.039,0.631,0.952,0.928
7/21/2017 3:00,0.847,0.876,1.073,0.8,1.139,1.069,7/21/2017 3:00,0.602,0.141,0.613,1.037,0.631,0.952,0.927
7/21/2017 4:00,0.848,0.876,1.073,0.8,1.139,1.07,7/21/2017 4:00,0.602,0.141,0.614,1.038,0.631,0.958,0.927
7/21/2017 5:00,0.848,0.877,1.074,0.8,1.139,1.07,7/21/2017 5:00,0.602,0.141,0.614,1.039,0.632,0.959,0.928
7/21/2017 6:00,0.848,0.876,1.074,0.8,1.14,1.071,7/21/2017 6:00,0.602,0.14,0.614,1.038,0.633,0.966,0.93
7/21/2017 7:00,0.848,0.875,1.074,0.799,1.14,1.072,7/21/2017 7:00,0.602,0.14,0.612,1.038,0.63,0.969,0.929
7/21/2017 8:00,0.848,0.869,1.074,0.8,1.139,1.072,7/21/2017 8:00,0.602,0.14,0.613,1.039,0.632,0.974,0.929
7/21/2017 9:00,0.847,0.862,1.074,0.799,1.137,1.073,7/21/2017 9:00,0.602,0.14,0.61,1.038,0.634,0.982,0.93
7/21/2017 10:00,0.846,0.855,1.074,0.799,1.133,1.073,7/21/2017 10:00,0.6,0.14,0.611,1.038,0.633,0.984,0.929
7/21/2017 11:00,0.843,0.85,1.073,0.799,1.13,1.073,7/21/2017 11:00,0.6,0.138,0.612,1.041,0.633,0.984,0.929
7/21/2017 12:00,0.84,0.848,1.072,0.799,1.126,1.073,7/21/2017 12:00,0.6,0.138,0.613,1.043,0.632,0.98,0.928
7/21/2017 13:00,0.837,0.844,1.072,0.799,1.126,1.074,7/21/2017 13:00,0.6,0.138,0.617,1.047,0.636,0.978,0.932
7/21/2017 14:00,0.835,0.844,1.071,0.799,1.125,1.073,7/21/2017 14:00,0.6,0.137,0.616,1.049,0.633,0.969,0.931
7/21/2017 15:00,0.834,0.844,1.07,0.799,1.125,1.073,7/21/2017 15:00,0.599,0.136,0.618,1.049,0.632,0.965,0.929
7/21/2017 16:00,0.833,0.845,1.069,0.799,1.124,1.071,7/21/2017 16:00,0.599,0.136,0.616,1.049,0.63,0.957,0.929
7/21/2017 17:00,0.832,0.848,1.069,0.798,1.124,1.07,7/21/2017 17:00,0.598,0.135,0.617,1.048,0.628,0.955,0.928
7/21/2017 18:00,0.832,0.851,1.069,0.799,1.123,1.07,7/21/2017 18:00,0.598,0.135,0.618,1.049,0.624,0.948,0.926
7/21/2017 19:00,0.833,0.855,1.069,0.799,1.124,1.07,7/21/2017 19:00,0.598,0.135,0.619,1.049,0.62,0.944,0.925
7/21/2017 20:00,0.835,0.861,1.07,0.798,1.126,1.07,7/21/2017 20:00,0.598,0.134,0.617,1.046,0.615,0.939,0.922
7/21/2017 21:00,0.836,0.867,1.07,0.798,1.128,1.07,7/21/2017 21:00,0.597,0.134,0.615,1.045,0.613,0.934,0.921
7/21/2017 22:00,0.837,0.87,1.071,0.799,1.13,1.071,7/21/2017 22:00,0.597,0.134,0.611,1.041,0.611,0.935,0.92
7/21/2017 23:00,0.838,0.872,1.071,0.799,1.132,1.071,7/21/2017 23:00,0.597,0.134,0.61,1.04,0.614,0.938,0.922
7/22/2017 0:00,0.839,0.874,1.072,0.799,1.133,1.071,7/22/2017 0:00,0.597,0.134,0.606,1.039,0.613,0.937,0.921
7/22/2017 1:00,0.84,0.875,1.073,0.799,1.134,1.072,7/22/2017 1:00,0.597,0.133,0.607,1.038,0.616,0.94,0.924
7/22/2017 2:00,0.841,0.876,1.073,0.799,1.135,1.072,7/22/2017 2:00,0.597,0.133,0.606,1.038,0.615,0.939,0.923
7/22/2017 3:00,0.841,0.877,1.074,0.799,1.136,1.072,7/22/2017 3:00,0.597,0.133,0.606,1.039,0.613,0.94,0.922
7/22/2017 4:00,0.842,0.877,1.074,0.799,1.137,1.073,7/22/2017 4:00,0.597,0.133,0.603,1.036,0.61,0.943,0.922
7/22/2017 5:00,0.842,0.877,1.075,0.799,1.137,1.073,7/22/2017 5:00,0.597,0.132,0.605,1.036,0.613,0.946,0.923
7/22/2017 6:00,0.842,0.877,1.075,0.798,1.137,1.073,7/22/2017 6:00,0.597,0.132,0.603,1.036,0.606,0.945,0.921
7/22/2017 7:00,0.842,0.876,1.075,0.798,1.137,1.074,7/22/2017 7:00,0.596,0.132,0.603,1.036,0.609,0.954,0.923
7/22/2017 8:00,0.842,0.871,1.075,0.797,1.137,1.074,7/22/2017 8:00,0.597,0.132,0.601,1.038,0.609,0.957,0.922
7/22/2017 9:00,0.841,0.864,1.075,0.798,1.135,1.075,7/22/2017 9:00,0.597,0.132,0.601,1.039,0.613,0.964,0.924
7/22/2017 10:00,0.84,0.855,1.075,0.798,1.131,1.075,7/22/2017 10:00,0.596,0.131,0.605,1.041,0.614,0.968,0.923
7/22/2017 11:00,0.838,0.852,1.074,0.798,1.126,1.075,7/22/2017 11:00,0.596,0.13,0.603,1.041,0.612,0.963,0.923
7/22/2017 12:00,0.837,0.846,1.073,0.797,1.123,1.075,7/22/2017 12:00,0.596,0.13,0.604,1.043,0.613,0.964,0.924
7/22/2017 13:00,0.835,0.844,1.073,0.797,1.123,1.075,7/22/2017 13:00,0.595,0.129,0.604,1.043,0.611,0.962,0.922
7/22/2017 14:00,0.834,0.843,1.072,0.797,1.121,1.074,7/22/2017 14:00,0.595,0.129,0.609,1.047,0.612,0.957,0.923
7/22/2017 15:00,0.833,0.843,1.071,0.797,1.121,1.072,7/22/2017 15:00,0.595,0.128,0.607,1.046,0.61,0.952,0.926
7/22/2017 16:00,0.832,0.844,1.07,0.797,1.121,1.07,7/22/2017 16:00,0.594,0.128,0.609,1.048,0.613,0.949,0.924
7/22/2017 17:00,0.832,0.844,1.07,0.797,1.121,1.069,7/22/2017 17:00,0.594,0.127,0.609,1.05,0.612,0.945,0.925
7/22/2017 18:00,0.832,0.848,1.07,0.797,1.122,1.068,7/22/2017 18:00,0.593,0.127,0.611,1.05,0.609,0.942,0.923
7/22/2017 19:00,0.833,0.851,1.07,0.796,1.121,1.068,7/22/2017 19:00,0.593,0.127,0.612,1.051,0.607,0.94,0.924
7/22/2017 20:00,0.834,0.856,1.07,0.797,1.122,1.068,7/22/2017 20:00,0.593,0.126,0.607,1.048,0.598,0.931,0.919
7/22/2017 21:00,0.835,0.863,1.071,0.797,1.124,1.068,7/22/2017 21:00,0.593,0.126,0.607,1.046,0.595,0.925,0.917
7/22/2017 22:00,0.836,0.866,1.071,0.797,1.126,1.068,7/22/2017 22:00,0.593,0.126,0.603,1.042,0.598,0.928,0.919
7/22/2017 23:00,0.837,0.869,1.071,0.797,1.128,1.069,7/22/2017 23:00,0.593,0.126,0.602,1.041,0.599,0.932,0.92
7/23/2017 0:00,0.838,0.871,1.072,0.797,1.13,1.069,7/23/2017 0:00,0.592,0.126,0.6,1.041,0.6,0.93,0.921
7/23/2017 1:00,0.839,0.872,1.072,0.797,1.132,1.07,7/23/2017 1:00,0.593,0.126,0.599,1.041,0.603,0.933,0.921
7/23/2017 2:00,0.84,0.873,1.073,0.797,1.132,1.071,7/23/2017 2:00,0.592,0.125,0.599,1.04,0.599,0.932,0.922
7/23/2017 3:00,0.84,0.874,1.073,0.797,1.133,1.071,7/23/2017 3:00,0.592,0.125,0.598,1.04,0.6,0.933,0.923
7/23/2017 4:00,0.841,0.875,1.073,0.797,1.133,1.072,7/23/2017 4:00,0.592,0.125,0.597,1.039,0.596,0.932,0.921
7/23/2017 5:00,0.842,0.875,1.074,0.797,1.134,1.072,7/23/2017 5:00,0.592,0.125,0.596,1.038,0.595,0.934,0.921
7/23/2017 6:00,0.842,0.875,1.074,0.797,1.134,1.073,7/23/2017 6:00,0.592,0.125,0.593,1.037,0.599,0.938,0.922
7/23/2017 7:00,0.842,0.874,1.074,0.796,1.135,1.073,7/23/2017 7:00,0.592,0.125,0.595,1.038,0.6,0.942,0.925
7/23/2017 8:00,0.842,0.868,1.074,0.796,1.135,1.073,7/23/2017 8:00,0.592,0.125,0.593,1.038,0.598,0.946,0.924
7/23/2017 9:00,0.841,0.859,1.074,0.796,1.134,1.074,7/23/2017 9:00,0.591,0.125,0.595,1.041,0.6,0.951,0.923
7/23/2017 10:00,0.84,0.854,1.073,0.796,1.132,1.074,7/23/2017 10:00,0.591,0.124,0.6,1.044,0.603,0.957,0.926
7/23/2017 11:00,0.838,0.848,1.073,0.796,1.127,1.074,7/23/2017 11:00,0.591,0.123,0.601,1.047,0.602,0.953,0.927
7/23/2017 12:00,0.837,0.843,1.072,0.795,1.122,1.074,7/23/2017 12:00,0.591,0.122,0.602,1.049,0.607,0.955,0.927
7/23/2017 13:00,0.835,0.843,1.072,0.795,1.12,1.074,7/23/2017 13:00,0.591,0.122,0.607,1.052,0.605,0.953,0.924
7/23/2017 14:00,0.834,0.843,1.071,0.795,1.118,1.074,7/23/2017 14:00,0.59,0.121,0.605,1.052,0.602,0.944,0.922
7/23/2017 15:00,0.833,0.843,1.07,0.795,1.118,1.072,7/23/2017 15:00,0.59,0.121,0.605,1.054,0.604,0.943,0.922
7/23/2017 16:00,0.833,0.843,1.069,0.795,1.117,1.07,7/23/2017 16:00,0.59,0.121,0.608,1.056,0.601,0.943,0.924
7/23/2017 17:00,0.833,0.844,1.068,0.795,1.116,1.068,7/23/2017 17:00,0.589,0.12,0.607,1.055,0.594,0.936,0.92
7/23/2017 18:00,0.833,0.847,1.068,0.795,1.116,1.068,7/23/2017 18:00,0.588,0.12,0.607,1.055,0.594,0.933,0.918
7/23/2017 19:00,0.833,0.85,1.068,0.795,1.117,1.067,7/23/2017 19:00,0.589,0.12,0.608,1.055,0.59,0.932,0.917
7/23/2017 20:00,0.833,0.855,1.068,0.795,1.118,1.067,7/23/2017 20:00,0.588,0.119,0.606,1.052,0.582,0.921,0.912
7/23/2017 21:00,0.835,0.861,1.069,0.795,1.12,1.067,7/23/2017 21:00,0.588,0.119,0.604,1.05,0.577,0.916,0.91
7/23/2017 22:00,0.835,0.866,1.069,0.794,1.122,1.068,7/23/2017 22:00,0.588,0.119,0.6,1.046,0.578,0.917,0.911
7/23/2017 23:00,0.836,0.868,1.07,0.795,1.125,1.068,7/23/2017 23:00,0.588,0.119,0.598,1.047,0.58,0.919,0.915
7/24/2017 0:00,0.836,0.871,1.07,0.795,1.127,1.068,7/24/2017 0:00,0.588,0.119,0.596,1.045,0.58,0.919,0.916
7/24/2017 1:00,0.837,0.872,1.07,0.795,1.129,1.069,7/24/2017 1:00,0.588,0.119,0.597,1.044,0.579,0.918,0.915
7/24/2017 2:00,0.838,0.874,1.071,0.795,1.129,1.069,7/24/2017 2:00,0.588,0.119,0.595,1.044,0.576,0.915,0.915
7/24/2017 3:00,0.838,0.875,1.072,0.795,1.129,1.07,7/24/2017 3:00,0.588,0.119,0.595,1.044,0.579,0.918,0.915
7/24/2017 4:00,0.839,0.875,1.072,0.795,1.13,1.071,7/24/2017 4:00,0.588,0.118,0.595,1.043,0.573,0.915,0.915
7/24/2017 5:00,0.84,0.875,1.072,0.795,1.13,1.071,7/24/2017 5:00,0.588,0.118,0.593,1.043,0.572,0.914,0.915
7/24/2017 6:00,0.84,0.875,1.073,0.794,1.13,1.071,7/24/2017 6:00,0.588,0.118,0.594,1.042,0.574,0.919,0.915
7/24/2017 7:00,0.84,0.87,1.073,0.794,1.13,1.072,7/24/2017 7:00,0.587,0.118,0.593,1.043,0.572,0.917,0.916
7/24/2017 8:00,0.84,0.861,1.073,0.794,1.129,1.072,7/24/2017 8:00,0.587,0.118,0.595,1.046,0.579,0.927,0.921
7/24/2017 9:00,0.839,0.854,1.073,0.794,1.129,1.072,7/24/2017 9:00,0.587,0.118,0.591,1.045,0.578,0.923,0.92
7/24/2017 10:00,0.837,0.847,1.072,0.794,1.123,1.072,7/24/2017 10:00,0.587,0.117,0.592,1.046,0.576,0.924,0.915
7/24/2017 11:00,0.836,0.843,1.072,0.794,1.117,1.072,7/24/2017 11:00,0.587,0.116,0.597,1.048,0.579,0.923,0.917
7/24/2017 12:00,0.834,0.843,1.071,0.793,1.114,1.072,7/24/2017 12:00,0.587,0.116,0.598,1.05,0.576,0.924,0.917
7/24/2017 13:00,0.833,0.843,1.071,0.793,1.113,1.072,7/24/2017 13:00,0.586,0.115,0.597,1.05,0.573,0.921,0.915
7/24/2017 14:00,0.832,0.843,1.07,0.793,1.112,1.071,7/24/2017 14:00,0.586,0.115,0.596,1.051,0.568,0.919,0.912
7/24/2017 15:00,0.831,0.843,1.069,0.793,1.112,1.068,7/24/2017 15:00,0.586,0.114,0.6,1.052,0.573,0.921,0.914
7/24/2017 16:00,0.83,0.843,1.068,0.793,1.111,1.066,7/24/2017 16:00,0.585,0.114,0.598,1.049,0.566,0.914,0.911
7/24/2017 17:00,0.83,0.844,1.067,0.793,1.112,1.065,7/24/2017 17:00,0.585,0.114,0.601,1.051,0.566,0.917,0.912
7/24/2017 18:00,0.83,0.848,1.067,0.793,1.112,1.063,7/24/2017 18:00,0.584,0.113,0.598,1.05,0.559,0.91,0.909
7/24/2017 19:00,0.83,0.851,1.067,0.793,1.113,1.063,7/24/2017 19:00,0.584,0.113,0.597,1.05,0.558,0.906,0.905
7/24/2017 20:00,0.831,0.856,1.067,0.793,1.115,1.062,7/24/2017 20:00,0.584,0.113,0.595,1.049,0.555,0.903,0.896
7/24/2017 21:00,0.832,0.862,1.068,0.793,1.118,1.062,7/24/2017 21:00,0.585,0.112,0.596,1.048,0.547,0.895,0.891
7/24/2017 22:00,0.833,0.866,1.068,0.793,1.121,1.063,7/24/2017 22:00,0.584,0.113,0.59,1.043,0.545,0.893,0.892
7/24/2017 23:00,0.834,0.87,1.069,0.793,1.123,1.063,7/24/2017 23:00,0.584,0.113,0.59,1.042,0.549,0.9,0.896
7/25/2017 0:00,0.835,0.872,1.069,0.793,1.125,1.064,7/25/2017 0:00,0.584,0.112,0.586,1.04,0.545,0.896,0.892
7/25/2017 1:00,0.836,0.874,1.069,0.793,1.125,1.064,7/25/2017 1:00,0.584,0.112,0.584,1.038,0.551,0.902,0.898
7/25/2017 2:00,0.836,0.875,1.07,0.792,1.126,1.064,7/25/2017 2:00,0.584,0.113,0.585,1.037,0.547,0.901,0.897
7/25/2017 3:00,0.837,0.876,1.07,0.792,1.126,1.064,7/25/2017 3:00,0.584,0.112,0.583,1.037,0.545,0.896,0.896
7/25/2017 4:00,0.838,0.876,1.071,0.792,1.126,1.065,7/25/2017 4:00,0.583,0.112,0.584,1.037,0.547,0.901,0.898
7/25/2017 5:00,0.838,0.877,1.071,0.792,1.127,1.066,7/25/2017 5:00,0.583,0.112,0.582,1.037,0.542,0.896,0.897
7/25/2017 6:00,0.839,0.877,1.072,0.792,1.128,1.066,7/25/2017 6:00,0.583,0.112,0.578,1.035,0.537,0.891,0.896
7/25/2017 7:00,0.839,0.875,1.072,0.791,1.128,1.067,7/25/2017 7:00,0.583,0.111,0.577,1.034,0.542,0.896,0.896
7/25/2017 8:00,0.839,0.871,1.071,0.791,1.128,1.067,7/25/2017 8:00,0.583,0.111,0.579,1.035,0.546,0.9,0.899
7/25/2017 9:00,0.838,0.863,1.071,0.791,1.128,1.068,7/25/2017 9:00,0.583,0.112,0.577,1.038,0.544,0.901,0.898
7/25/2017 10:00,0.837,0.856,1.07,0.791,1.126,1.068,7/25/2017 10:00,0.582,0.111,0.578,1.038,0.543,0.9,0.896
7/25/2017 11:00,0.836,0.85,1.07,0.791,1.122,1.068,7/25/2017 11:00,0.582,0.11,0.581,1.04,0.545,0.902,0.898
7/25/2017 12:00,0.835,0.844,1.069,0.791,1.116,1.068,7/25/2017 12:00,0.582,0.109,0.583,1.045,0.545,0.905,0.898
7/25/2017 13:00,0.834,0.843,1.067,0.791,1.113,1.068,7/25/2017 13:00,0.582,0.109,0.584,1.046,0.545,0.905,0.898
7/25/2017 14:00,0.832,0.843,1.066,0.791,1.111,1.068,7/25/2017 14:00,0.582,0.108,0.587,1.047,0.543,0.903,0.896
7/25/2017 15:00,0.831,0.844,1.064,0.791,1.11,1.067,7/25/2017 15:00,0.582,0.108,0.587,1.049,0.541,0.901,0.895
7/25/2017 16:00,0.831,0.844,1.062,0.791,1.109,1.066,7/25/2017 16:00,0.581,0.107,0.587,1.049,0.541,0.901,0.894
7/25/2017 17:00,0.83,0.844,1.061,0.79,1.109,1.065,7/25/2017 17:00,0.58,0.107,0.588,1.05,0.537,0.897,0.893
7/25/2017 18:00,0.83,0.846,1.059,0.79,1.11,1.063,7/25/2017 18:00,0.579,0.107,0.591,1.051,0.537,0.897,0.893
7/25/2017 19:00,0.83,0.85,1.058,0.79,1.111,1.061,7/25/2017 19:00,0.58,0.107,0.59,1.05,0.53,0.89,0.889
7/25/2017 20:00,0.831,0.854,1.057,0.79,1.112,1.06,7/25/2017 20:00,0.58,0.106,0.586,1.047,0.524,0.881,0.884
7/25/2017 21:00,0.832,0.861,1.057,0.79,1.115,1.06,7/25/2017 21:00,0.579,0.106,0.585,1.044,0.523,0.88,0.882
